customer_id,customer_name,total_revenue,profit_margin,purchase_frequency
475105,Nicole Thalberg,41,41,8
1801831,William Ames,41,41,11
1998013,Victoria Henriksen,41,41,12
1706944,Elizabeth Davidson,41,41,9
1854577,Leonard Jury,40,40,9
528022,Anja Walter,40,40,11
1577659,Earl Bernier,40,40,13
976172,Maya Franklin,40,40,12
2071494,Andrea �packov�,40,40,12
1851698,Justin Moten,40,40,12
2097018,Th�r�se Lapresse,40,40,10
1671541,Lela Cook,40,40,10
1346651,Orlando Baker,40,40,9
594800,Andrea Zweig,40,40,11
100092,Rebecca Laidley,40,40,12
1493539,Max Smith,40,40,14
1713326,Donald Woodson,40,40,8
1119822,Sarah Robson,40,40,13
1562806,Kenneth Sundberg,40,40,13
22540,Connor Ruwolt,40,40,8
2096104,Madicken Lundin,40,40,17
678055,Pinabel Laderoute,40,40,16
410924,Michael Baier,40,40,10
1952261,Maurelle Lajoie,40,40,11
950191,Lauren Newman,40,40,13
545755,Barbara Freud,40,40,14
1414205,Sylvia Alvarez,40,40,13
2038841,Michal Black,40,40,10
1908923,Karolin Schneider,40,40,16
37802,Luke Byron,40,40,10
332332,Todd Flores,40,40,12
1916463,Rebecca Whinham,40,40,15
1184122,Muhammad Gough,40,40,7
724504,Geraldo De Luca,40,40,10
1855347,Anna Johnson,40,40,16
918778,Kieran Hale,40,40,14
515050,Luca Klein,40,40,10
400009,Sven Mahler,40,40,9
2012168,Julie Potvin,40,40,16
1952663,Reeta Nieminen,40,40,9
342356,Paul Herman,40,40,12
1209643,Eric Sigala,40,40,9
1950591,Iva Ivanec,40,40,15
2038522,Robin Strand,40,40,10
1340597,Lucia Atherton,40,40,12
1738064,Ralph Spencer,40,40,17
418893,Felix Lang,40,40,15
769121,Cecilia Lucchesi,40,40,7
923402,Paige Rees,40,40,13
1693813,Jane Hesson,40,40,15
1629123,Daniel Robinson,40,40,10
969490,Spencer Reynolds,40,40,6
1060173,Rosie Brooks,40,40,9
1411409,George Duncan,40,40,8
1156077,Sofia Rhodes,40,40,13
2083671,Henrik Petrussen,40,40,11
1247394,Jessica Bell,40,40,15
1806437,Alberta Loeb,40,40,16
1666075,Gloria Benson,40,40,12
1130382,Kyle Gallagher,40,40,13
1342569,Emma Wannamaker,40,40,13
1133419,Francesca Andrews,40,40,10
323542,Leonard Lavigne,40,40,8
75555,Molly Crookes,40,40,9
1276598,Lisa Comeaux,40,40,12
1822172,Bonnie Pepper,40,40,10
1782682,Christopher Backus,40,40,12
1928466,Dennis Weissmuller,40,40,13
220519,Jodi Hernandez,40,40,10
1111848,Alexander Patel,40,40,11
1453427,Ralph Thompson,40,40,14
1697467,Mary Fredericksen,40,40,12
1495557,Cristie Miller,40,40,10
1636548,John Amaya,40,40,12
1377272,Tomas Powell,39,39,13
1605337,Corey Edington,39,39,14
493374,Sarah Metzger,39,39,11
1756123,Sol Wiens,39,39,12
1343700,Todd Fugate,39,39,18
1746364,Claude Tompkins,39,39,11
1502818,Lora Jones,39,39,12
366365,Scott Knox,39,39,6
1074512,Emma Williams,39,39,14
1426777,Joe Johnson,39,39,13
384783,Steven Mason,39,39,10
1424915,Anne Romero,39,39,14
1311030,George Hale,39,39,11
942659,Elizabeth Dyer,39,39,10
1127381,Mohammad Houghton,39,39,10
1338214,Walter Parker,39,39,9
1351308,Linda Becker,39,39,12
1614019,Alan Bradford,39,39,11
1747078,Jim Murrill,39,39,12
512276,Michael Abendroth,39,39,9
1865183,Paula Boyd,39,39,12
345910,Helen Barber,39,39,13
556220,Maik Vogel,39,39,11
1717991,Stacey Valerio,39,39,13
1738685,William Wilkerson,39,39,10
1868588,Shane Harry,39,39,14
1454988,Richard Haman,39,39,11
1162297,Declan Charlton,39,39,10
320073,Jose Pigg,39,39,11
1885532,Diane Miller,39,39,11
350496,George Watson,39,39,16
223761,Bruno William,39,39,15
1845648,Carlos Baldwin,39,39,12
1572525,Judy Arambula,39,39,7
1193695,Jonathan Nelson,39,39,7
285999,Geraldine Johnson,39,39,15
444807,Katja Pabst,39,39,12
1504616,Justin Helms,39,39,10
480220,Franziska Scholz,39,39,10
2019180,Jerzy Nowakowski,39,39,12
547324,Stephan Krause,39,39,11
1908813,Hanna-Mari Myllys,39,39,10
2083381,Eusebia Valladares,39,39,12
1670107,Sarah Guillory,39,39,17
1358765,Kyra Marrero,39,39,15
474309,Stefanie Becker,39,39,14
552079,Johanna Baier,39,39,9
1139356,Charlie McCarthy,39,39,12
241006,Carmella Kovach,39,39,12
1337241,Christina Asaro,39,39,14
1628237,Mary Kavanagh,39,39,9
1204396,Victor Hill,39,39,10
522564,Barbara Metzger,39,39,14
469741,Lukas Schulz,39,39,10
1459006,Michael Sea,39,39,10
588221,David Kuhn,39,39,17
1858251,Phillip Harper,39,39,10
1016110,Kiera Todd,39,39,13
1606628,Barbara Theriot,39,39,9
1668853,Gladys Johnson,39,39,7
1058030,Connor Sullivan,39,39,13
1417693,Heather Miller,39,39,13
2042291,Verne Terrazas,39,39,13
1264100,Richard Halterman,39,39,9
1498538,Richard Tumlin,38,38,12
1810728,Courtney Young,38,38,12
71333,James De Mestre,38,38,7
1534703,Leslie Crisp,38,38,10
1243894,Roxie Minton,38,38,13
1692115,Ellen Sotelo,38,38,13
1624573,Dovie Abernathy,38,38,9
1114100,Holly Mellor,38,38,8
622276,Mirabelle Benjamin,38,38,7
1310403,Derrick Burleson,38,38,11
482221,Kristin Krueger,38,38,7
1257599,Jennifer Blodgett,38,38,13
1754112,Cary Howard,38,38,11
1762467,Lester Reeves,38,38,9
1191228,Sophia Patel,38,38,13
1187490,Jacob Wallace,38,38,15
811912,Drifa Venrooij,38,38,7
1756245,Christel Motley,38,38,13
501361,Dirk Biermann,38,38,14
1101686,Elizabeth Dennis,38,38,9
308920,Weldon Tetreault,38,38,10
226220,Monty Harris,38,38,12
1132350,Harry Walton,38,38,11
774165,Costantino Bergamaschi,38,38,11
1753015,Marilee Maxwell,38,38,11
1090726,Dominic Sharp,38,38,15
201299,Jesus Boyd,38,38,11
437389,Michelle Reinhard,38,38,11
2076833,Lukas Adolfsen,38,38,12
1778282,Roy Young,38,38,8
2003997,Zacharias Samuelsson,38,38,13
582375,Thorsten B�rger,38,38,8
1184236,Ella Arnold,38,38,13
660940,Harcourt Allaire,38,38,16
1409991,Brian Feldman,38,38,17
1251726,Aaron Taylor,38,38,11
1477953,Irene Bellinger,38,38,11
1098793,Lauren Marsden,38,38,8
786832,Ciriaca Boni,38,38,10
1406178,Mario McLaurin,38,38,12
2023185,Ellie Kraus,38,38,10
935232,Aaron Hughes,38,38,15
291985,Ann Collins,38,38,7
1639605,Betty Diaz,38,38,10
467182,Maik Kalb,38,38,9
1542332,Rosemary Wilson,38,38,10
1644327,Thomas Morita,38,38,10
1941084,Vjekoslav Kovacevic,38,38,13
1538224,Richard Bixby,38,38,13
2056831,Gano Royer,38,38,11
1216913,Donald Woodie,38,38,13
1254329,Charles Martinez,38,38,10
1304093,Richard Bish,38,38,11
244193,Daniel Lippert,38,38,11
2042548,Fanchon Charette,38,38,14
1408551,Stephen Mendez,38,38,12
148716,Layla Bateson,38,38,7
1601387,Janice Bradford,38,38,13
1548524,Archie Higginbotham,38,38,10
777688,Lea Capon,38,38,11
2008177,Keisha Duncan,38,38,10
1053754,Isaac Marsden,38,38,8
1162853,Georgia Hill,38,38,6
373683,Steven Roberson,38,38,11
1089571,Scott Taylor,38,38,15
2026387,Milla McClemans,37,37,7
537758,Dennis Nadel,37,37,13
1780349,Robert Yates,37,37,13
1183661,Lilly Dawson,37,37,18
1112089,Elizabeth O'Sullivan,37,37,12
570476,J�rgen Hofmann,37,37,10
93314,Jaxon Silcock,37,37,12
708260,Erica Fallaci,37,37,10
1389855,Michael Simms,37,37,11
2084090,Sabine Beike,37,37,10
2082326,Sarah Busch,37,37,12
1594919,Joyce Bird,37,37,11
1012373,Emily Kemp,37,37,13
1827136,Allen Williams,37,37,12
446735,Sandra Schaefer,37,37,11
157872,Angelina Hirschfeld,37,37,9
1594791,Norman Ross,37,37,10
754542,Giona Lo Duca,37,37,15
725672,Nunzio Costa,37,37,15
1854270,Greg White,37,37,9
1221358,Becky Summers,37,37,9
1240319,Davis Varley,37,37,13
1888089,Brenda Cuyler,37,37,10
1531565,Carolyn Maldonado,37,37,8
1113084,Callum Grant,37,37,9
1814198,Andrea Butler,37,37,10
868292,Ruthger Langius,37,37,13
1839940,Elizabeth Littlejohn,37,37,10
983422,Alexander Fowler,37,37,8
1895744,Lynn Ruggles,37,37,9
945870,Max Glover,37,37,14
866332,Abygail Beunen,37,37,8
815009,Brendan Hartogs,37,37,10
1259448,Howard Rothe,37,37,15
1697711,Lavonne Jefferson,37,37,9
2014565,Sintiques Quezada,37,37,10
400856,Gabriele Schmidt,37,37,9
1256284,Jay Leroy,37,37,12
1908175,Pastora Pagan,37,37,14
741257,Eberardo Lucchese,37,37,8
1243331,Mark Wiltse,37,37,16
825321,Hielke Oosterman,37,37,7
2065513,Faye Gibson,37,37,11
1076007,Isobel Oliver,37,37,10
1330560,Lionel Mackey,37,37,12
1261289,Peggy Hardy,37,37,13
1404342,Carrie Jones,37,37,18
440119,Bernd Baum,37,37,10
1559404,Nicholas Brumfield,37,37,9
1169886,Isabelle Turnbull,37,37,7
672584,Alice Lafond,37,37,11
418651,Sarah Zimmer,37,37,9
364820,Robert Newsome,37,37,10
351879,Hanna Stewart,37,37,10
1586325,Mary Clark,37,37,9
1135020,Zara Lane,37,37,11
1579996,Jennifer Moberg,37,37,11
1363203,James Somers,37,37,14
1852635,Deborah Butler,37,37,10
567032,Jens Jaeger,37,37,13
1591484,Yvonne Cross,37,37,8
2071351,Ole Nielsen,37,37,7
921096,Paige Henry,37,37,9
1982150,Valentine Franchet,37,37,11
1170419,Billy Clements,37,37,9
1466422,Brittany Rios,37,37,11
239126,Gary Jackson,37,37,11
1309524,Vincent Murphy,37,37,12
1661735,William Hayes,37,37,11
1429587,Mary Montgomery,37,37,9
1234000,Mark Perkins,37,37,13
438398,Petra Schroder,37,37,12
417551,Eric Glockner,37,37,9
1718194,Amanda Harding,37,37,11
1662334,Chad Beale,37,37,13
1923558,Sabina Bilic,37,37,10
2007280,Kvetoslava Markov�,37,37,10
1114283,Louis Mistry,37,37,13
1857896,Martha Beaty,36,36,8
1959688,Emma Bruun,36,36,14
1738306,Paul Dell,36,36,10
1268170,Kristen Pearson,36,36,6
1389511,Christina Morgan,36,36,7
1186641,Freya Hewitt,36,36,11
1412783,June McBride,36,36,8
1632302,Gertrude Spencer,36,36,10
717682,Alfonsina Piazza,36,36,16
877812,Gijsbertha van Ginneken,36,36,7
1451466,Maria Paddock,36,36,9
276108,Ali Mahlum,36,36,9
1380600,Phillip Peterson,36,36,12
1136143,Molly Manning,36,36,13
1646102,Marc Brown,36,36,12
356963,Howard Schram,36,36,11
713013,Edda  Trevisan,36,36,7
1354464,Kirk Peed,36,36,7
1760076,Robert Tillis,36,36,9
424079,Ursula Kohl,36,36,12
1401578,Tamra Payne,36,36,11
2045827,Evelyn Findlay,36,36,12
1392332,Jesse Purcell,36,36,12
348521,Robert Kramer,36,36,15
1575584,Melissa Watson,36,36,9
1976633,Brigitte Schroder,36,36,12
703936,Enza Fallaci,36,36,12
1741351,Michael Holt,36,36,14
869200,Hai van Luijk,36,36,11
1618221,Anna Ouellette,36,36,11
565776,Jessika Baum,36,36,9
366500,Victoria Ortiz,36,36,11
1961969,R�gulo Caballero,36,36,6
1457192,Nellie Schlenker,36,36,9
2095256,Alannah McAuley,36,36,15
2096777,Yves Busson,36,36,8
85974,Poppy Egge,36,36,12
1687392,Elizabeth Held,36,36,11
542584,Kathrin Schroeder,36,36,10
1446919,Tiffany Calkins,36,36,7
1318393,Donna Matthews,36,36,13
1883820,Jake Lee,36,36,7
1653624,Richard Turner,36,36,13
1730084,Christina Appleby,36,36,13
1467706,Christine Fleming,36,36,14
458021,Christian G�rtner,36,36,10
789600,Ilenia Giordano,36,36,11
1840260,Mary Slaughter,36,36,9
138242,Beau Rodius,36,36,8
433554,Markus Kuster,36,36,8
1062944,Kian Collins,36,36,11
1416995,Robert Felan,36,36,14
1011206,Jack Stanley,36,36,10
1281531,Lori Nunez,36,36,10
431088,Marie Hartmann,36,36,13
1771228,Emily Gambino,36,36,8
1297155,Linda Simon,36,36,12
252545,Michael Gabriel,36,36,9
551036,Stephan Rothstein,36,36,10
2096472,Laure Mainville,36,36,11
1558454,Sarah Walls,36,36,13
1715553,Samuel Glenn,36,36,10
1233116,Jay Murillo,36,36,10
1882958,Robert Moore,36,36,10
1526098,Nell Rey,36,36,11
557051,Janina Freitag,36,36,9
890094,Emmie Talboom,36,36,11
2022662,Ellen Riley,36,36,13
1427596,Gregory Beckman,36,36,11
1477343,Joseph Rickman,36,36,10
972852,Megan Hudson,36,36,8
1745312,Barbara Thomas,36,36,16
995286,Kai Collier,36,36,12
591240,Ines Frueh,36,36,12
872446,Ferdinand van Oostende,36,36,9
1877016,Kirk Wurm,36,36,13
1442640,Barbara Easterling,36,36,11
1895245,Linda Virgin,36,36,11
1760929,Justin Garcia,36,36,8
874079,Ihab Luiting,36,36,11
2089159,Jean Th�riault,36,36,10
931900,Laura Chambers,36,36,8
1977775,Claudia Baer,36,36,9
1956960,Marko Marjanovic,36,36,11
1866421,Melanie Ward,36,36,10
1321532,Clarence Askew,36,36,11
1652808,Florence Booker,36,36,11
1889142,Samuel Vann,36,36,10
1295793,Dana Corona,36,36,8
1143574,Samantha Barnes,36,36,10
453380,Erik Kappel,36,36,9
1353538,Daniel Tate,36,36,10
1814434,George Clark,36,36,10
1568944,Susan Schroeder,36,36,10
522979,Luca Beckenbauer,36,36,9
1178236,Cameron Morgan,36,36,9
1981992,Paulo Carvalho,36,36,12
801168,Gerbrig Langezaal,36,36,10
654485,Morgana Achin,36,36,13
1717167,Jacqueline Thomas,36,36,14
1435339,Virginia Bright,35,35,13
1840835,Neal Roberts,35,35,8
1381899,James Nickels,35,35,9
2010262,Peter Zeeb,35,35,7
1393392,Nancy Rowlett,35,35,10
753461,Paolo Mazzi,35,35,9
1686814,George Shirley,35,35,18
1208003,David Gonzalez,35,35,11
567521,Marko Fruehauf,35,35,9
486512,Monika Mauer,35,35,11
963780,Kyle Parker,35,35,12
1421626,Donald Ivory,35,35,12
1589958,Eric Johnson,35,35,8
1238645,Elena Williams,35,35,11
1285725,Frances Finch,35,35,9
1951411,Anna Hartwig,35,35,8
1781033,Joseph Clifton,35,35,9
1983416,Amelie Liversidge,35,35,12
1581888,Latoya Riggs,35,35,15
1918775,Dennis Toft,35,35,10
934744,Poppy Curtis,35,35,6
292054,Danny Chappel,35,35,7
1750142,Dan Wilson,35,35,9
128305,Harrison Martinovich,35,35,10
1765668,William Doherty,35,35,11
2080735,Ricky Frazier,35,35,15
1684157,Gladys Raley,35,35,11
1997780,Jana Neumann,35,35,10
433811,Frank Vogel,35,35,9
139856,Alyssa Dovey,35,35,6
680259,Loyal Dupuy,35,35,10
1791044,Richard Dinger,35,35,11
535496,Stefanie Hartmann,35,35,10
1780040,Barbara Claytor,35,35,9
1397271,Yesenia Chivers,35,35,13
1704454,Kara Bautista,35,35,9
1700848,Kathy Harper,35,35,10
130670,Jack McKelvey,35,35,12
1100341,Kieran Cameron,35,35,16
1310201,James Holbrook,35,35,9
1095308,Matthew Baker,35,35,12
544315,Daniel Lang,35,35,10
578764,Franziska Eggers,35,35,11
1192665,Zachary Coleman,35,35,15
1861290,Thomas Odaniel,35,35,11
396388,Annie Wright,35,35,6
1792688,Morris Abbott,35,35,10
2082135,Alexander Kortig,35,35,10
1365045,Donald Webster,35,35,11
512312,Karin Zimmerman,35,35,10
391733,David Johnson,35,35,11
383007,Michelle Lafountain,35,35,10
1388434,Debra Collins,35,35,11
1698662,Elizabeth Turner,35,35,13
1594267,Elizabeth Cole,35,35,10
1259633,Mary Lucus,35,35,9
1480712,Jerry Duhon,35,35,8
913924,William Coleman,35,35,11
1934470,Ratka Jankovic,35,35,7
1282801,Cassandra Garzon,35,35,13
418091,Torsten Bumgarner,35,35,11
302571,Carl Campbell,35,35,9
321675,Claire Nye,35,35,13
1096123,David Iqbal,35,35,13
953489,Muhammad Newman,35,35,9
319579,Cheryl McBride,35,35,11
1315208,Bryan Wickham,35,35,10
1427132,Victoria Hammond,35,35,14
1458743,Laura Forsyth,35,35,10
1971514,Edgar Gonzalez,35,35,12
514015,Manuela Pabst,35,35,10
1306101,Joshua Santiago,35,35,11
2025686,Linda Nieto,35,35,11
76560,Archie Dilke,35,35,10
1694419,Bessie Mack,35,35,10
1664155,Michaela Williams,35,35,10
999292,Faith Hart,35,35,9
1255402,Jennifer Venable,35,35,9
1012443,Sophie Walters,35,35,8
1883844,Harry Kaplan,35,35,9
1747611,Florine Bowers,35,35,8
366250,Robert Weiss,35,35,8
1596027,Janet Smith,35,35,12
410853,Matthias Abendroth,35,35,8
1647594,James Rothermel,35,35,9
458548,Anna Barth,35,35,12
2036099,Iveta �af�rov�,35,35,14
1814968,Roberto Allen,35,35,10
2062680,Mathias Filemonsen,35,35,9
1357408,Glenn Anderson,34,34,13
1415255,William Thompson,34,34,9
1667206,Janine Loveland,34,34,11
1885351,Dennis Richards,34,34,6
948175,Isabel Kelly,34,34,9
2086673,Jozo Vukovic,34,34,15
382539,Mayra Bramble,34,34,12
541598,Julia Faber,34,34,12
1422175,Jose Mercado,34,34,9
1472706,Alexis Cole,34,34,9
838480,Desire� Nabuurs,34,34,6
1036986,Finlay Davis,34,34,9
871505,Amro Hermse,34,34,10
1732784,Diane Armijo,34,34,9
1991913,Lena Freeh,34,34,9
1239282,Antony Burke,34,34,9
1629311,Danny Tenney,34,34,8
1588395,Audrey Berk,34,34,5
546471,Antje Rothstein,34,34,14
382489,Barbara Baker,34,34,8
1535357,Elizabeth Williams,34,34,11
871241,Gerardina Munsters,34,34,13
2094190,Cencio Ruelas,34,34,11
562147,Kristin Bach,34,34,10
1245138,Chad Fraley,34,34,8
1765360,Dawn Munoz,34,34,11
741381,Giacomo Palermo,34,34,13
2006191,Yocasta Z��iga,34,34,9
1799269,Nancy Begay,34,34,8
2033946,Senka Kupre�ak,34,34,10
1928421,Richard Gray,34,34,8
2027276,Carl Andersson,34,34,9
485285,Vanessa Wagner,34,34,6
2052752,Milly Jamieson,34,34,11
1438900,Sharon Daly,34,34,5
1836280,Delmy Dunbar,34,34,12
1541524,Tricia Taylor,34,34,10
1937355,Emma Abrahams,34,34,11
890173,Wout Brakenhoff,34,34,8
1549671,Robert Sok,34,34,7
1982336,Mary Benner,34,34,12
462438,Swen Urner,34,34,13
2070898,Zorka Juric,34,34,9
1380698,Agnes Bronson,34,34,13
1724062,Lisa Crenshaw,34,34,11
1501746,Mary Burgess,34,34,10
1110868,Tegan Cook,34,34,7
1233674,Gary Reynolds,34,34,13
364852,Ruth Leslie,34,34,8
1058138,Ellis Reed,34,34,9
403323,Monika Saenger,34,34,9
1941245,Anne Hueber,34,34,11
850529,Fahri Helmink,34,34,15
1643550,Gary Russell,34,34,12
2012901,Klonimir Debeljak,34,34,12
761297,Susanna Cocci,34,34,9
230391,Cynthia Kerlin,34,34,9
1214035,Robyn Wilson,34,34,6
1918342,Ricky Scott,34,34,14
1633498,Lee Rentz,34,34,7
1557761,Michael Heath,34,34,7
404359,Sarah Scherer,34,34,6
1341101,Teresa Beaver,34,34,9
1433584,Cameron Ellison,34,34,10
538152,Daniel Beyer,34,34,8
1549964,Maria Kumar,34,34,9
1901852,�gatha Barbosa,34,34,10
1248024,Tasia Ruby,34,34,11
946737,Corey Howard,34,34,13
1283754,Dorothy Nutter,34,34,12
1363258,Patrick Glade,34,34,9
831657,Aur�lie Postuma,34,34,9
1724829,Lisa Johnson,34,34,11
659211,Catherine Lanteigne,34,34,9
790269,Alessandro Palermo,34,34,8
2096214,Mary Crommelin,34,34,11
768377,Corinna Marchesi,34,34,8
2087288,Miki Filemonsen,34,34,11
759498,Colomba Pisani,34,34,8
506515,Alexander Eberhart,34,34,9
2061855,Linnea �deg�rd,34,34,11
74071,Bethany Gow,34,34,7
1306378,Emily Snyder,34,34,10
1669971,Amalia Ray,34,34,8
1757500,David Beaulieu,34,34,9
1883941,Michael Emery,34,34,7
1365840,Shawn Pierre,34,34,11
536845,Barbara B�rger,34,34,13
701625,Bellina Marino,34,34,12
1190513,Alisha Blackburn,34,34,13
532793,Michelle Holtzmann,34,34,9
1576676,Luther Brown,34,34,10
1307704,Jeffrey Fries,34,34,11
579165,Sophia Daecher,34,34,9
262052,Jean Egbert,34,34,10
940096,George Rowe,34,34,8
383528,Susan Scudder,34,34,10
1829007,Alice Patton,34,34,11
1847709,Thomas Presley,34,34,7
1942560,Heli Kuismanen,34,34,13
1016078,Luke Connolly,34,34,9
2043122,Ksawery Sokolowski,34,34,12
1040205,Evan Green,34,34,9
1360467,Betty Pope,34,34,13
2070269,Jerrold Tucker,34,34,12
1960099,Ora Loera,34,34,10
1184405,Alicia Johnson,34,34,11
1300132,Maria Mattera,34,34,9
1097689,Rachel Chambers,34,34,11
624165,Marcelle Goguen,33,33,12
667393,Joseph Thibault,33,33,8
489501,Jana Muench,33,33,17
1198384,Hannah Fisher,33,33,6
777143,Iolanda Pugliesi,33,33,9
479678,Ute Kappel,33,33,5
1867338,Fredrick Walsh,33,33,9
2053612,Isak Brandt,33,33,9
209990,Brandon Loyd,33,33,7
1230421,Alicia Pennell,33,33,9
1693705,Michael Vasquez,33,33,8
1368924,Mark Harmon,33,33,8
1754205,Bob Williams,33,33,12
1782452,Ricky Maurer,33,33,7
1302817,Dale Fowler,33,33,10
1366250,Stella Krause,33,33,9
1023381,Courtney Carr,33,33,11
1406216,Daniel Williams,33,33,11
1588014,Deborah Campbell,33,33,12
1600965,Russell Roberts,33,33,13
1053209,Grace Hayward,33,33,11
1504968,Manuel Thomson,33,33,12
1886932,Christine Jackson,33,33,9
1367711,Kevin Hendrickson,33,33,11
1871416,Ryan Fisher,33,33,11
1298027,Kathy Fowles,33,33,7
449333,Sophie Lehmann,33,33,7
38613,Hamish Mason,33,33,9
1445735,Randall Cheatham,33,33,11
1933265,Charlotte Briard,33,33,11
857638,Mike Bruggink,33,33,9
1160758,Abigail Myers,33,33,13
1462312,Wesley Rudd,33,33,10
1571124,Joseph Pippen,33,33,8
1692266,Harry Taylor,33,33,9
1101670,Kyle Duncan,33,33,7
1829393,Wayne Katz,33,33,9
1332991,Zoe Wright,33,33,10
1855661,Norma Smail,33,33,9
1605350,Kelly Webb,33,33,11
1670789,David Hamlin,33,33,10
1112613,Olivia Moore,33,33,7
1053706,Jake Steele,33,33,9
1635374,Jessica Moss,33,33,13
1197294,Owen North,33,33,12
1335875,William Reed,33,33,13
1052486,Jade Dyer,33,33,11
1714276,Shane Laduke,33,33,9
142837,Eva Betche,33,33,10
472362,Patrick Ackerman,33,33,16
370810,Ruby Turner,33,33,11
1811452,Alan Yoho,33,33,9
1842350,Fred Kea,33,33,9
646871,Zerbino Cliche,33,33,10
77534,Leah Brock,33,33,7
1441384,Robert Downey,33,33,12
1893487,Dillon Pigford,33,33,8
435599,Kristin Kortig,33,33,11
1950884,Rachel Doyne,33,33,12
1472731,Martin Owen,33,33,10
507358,Mike Frueh,33,33,8
345242,Susan Santiago,33,33,8
644763,Carole Robillard,33,33,13
1501439,Naomi McDonald,33,33,9
458731,Karin Papst,33,33,8
279486,Susie Boyd,33,33,10
1722337,Joshua Gerber,33,33,10
2076337,Noah Trouton,33,33,9
1947876,Thorsten Neustadt,33,33,12
